"","bin1","bin2","time","date","dateLocal","monthLocal","dayLocal","year","DEW","TAIR","RELH","PRES","station","model","TEWL","EWL.bin1","EWL.bin2","EWL.time","EWL.date","EWL.dateLocal","EWL.monthLocal","EWL.dayLocal","EWL.year","EWL.DEW","EWL.TAIR","EWL.RELH","EWL.PRES","EWL.station","EWL.model","EWL.TEWL"
"1040", 475, 480,2020-07-13 14:35:00,2020-07-13,2020-07-13,"07","13","2020",25.6,39.2,32,939.58,"MANG","pre_hb",10.14942265,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397
"1041", 480, 485,2020-07-13 14:40:00,2020-07-13,2020-07-13,"07","13","2020",25.2,39.0,31,939.53,"MANG","pre_hb",10.39427185,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920
"1042", 485, 490,2020-07-13 14:45:00,2020-07-13,2020-07-13,"07","13","2020",25.7,39.9,29,939.46,"MANG","pre_hb",10.66659213,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028,0.27232028
"1043", 490, 495,2020-07-13 14:50:00,2020-07-13,2020-07-13,"07","13","2020",25.5,39.7,29,939.39,"MANG","pre_hb",10.93255284,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071
"1044", 495, 500,2020-07-13 14:55:00,2020-07-13,2020-07-13,"07","13","2020",25.6,40.0,28,939.31,"MANG","pre_hb",11.20810971,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687
"1045", 500, 505,2020-07-13 15:00:00,2020-07-13,2020-07-13,"07","13","2020",25.8,40.4,27,939.27,"MANG","pre_hb",11.49700220,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249
"1046", 505, 510,2020-07-13 15:05:00,2020-07-13,2020-07-13,"07","13","2020",25.2,40.2,25,939.19,"MANG","pre_hb",11.77914811,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590
"1047", 510, 515,2020-07-13 15:10:00,2020-07-13,2020-07-13,"07","13","2020",25.6,40.4,26,939.14,"MANG","pre_hb",12.06804060,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249
"1048", 515, 520,2020-07-13 15:15:00,2020-07-13,2020-07-13,"07","13","2020",25.5,40.7,24,939.09,"MANG","pre_hb",12.36735666,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606,0.29931606
"1049", 520, 525,2020-07-13 15:20:00,2020-07-13,2020-07-13,"07","13","2020",25.4,40.8,23,939.00,"MANG","pre_hb",12.67023016,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350
"1050", 525, 530,2020-07-13 15:25:00,2020-07-13,2020-07-13,"07","13","2020",25.5,40.9,23,938.94,"MANG","pre_hb",12.97670339,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322
"1051", 530, 535,2020-07-13 15:30:00,2020-07-13,2020-07-13,"07","13","2020",25.2,40.8,22,938.87,"MANG","pre_hb",13.27957689,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350
"1052", 535, 540,2020-07-13 15:35:00,2020-07-13,2020-07-13,"07","13","2020",25.3,40.9,22,938.83,"MANG","pre_hb",13.58605011,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322
"1053", 540, 545,2020-07-13 15:40:00,2020-07-13,2020-07-13,"07","13","2020",25.2,40.8,22,938.75,"MANG","pre_hb",13.88892361,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350
"1054", 545, 550,2020-07-13 15:45:00,2020-07-13,2020-07-13,"07","13","2020",25.0,40.6,22,938.67,"MANG","pre_hb",14.18472401,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041
"1055", 550, 555,2020-07-13 15:50:00,2020-07-13,2020-07-13,"07","13","2020",25.3,40.9,22,938.61,"MANG","pre_hb",14.49119724,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322
"1056", 555, 560,2020-07-13 15:55:00,2020-07-13,2020-07-13,"07","13","2020",25.4,41.0,22,938.53,"MANG","pre_hb",14.80131296,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572,0.31011572
"1057", 560, 565,2020-07-13 16:00:00,2020-07-13,2020-07-13,"07","13","2020",25.5,40.9,23,938.45,"MANG","pre_hb",15.10778618,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322
"1058", 565, 570,2020-07-13 16:05:00,2020-07-13,2020-07-13,"07","13","2020",25.6,40.6,25,938.44,"MANG","pre_hb",15.40358659,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041
"1059", 570, 575,2020-07-13 16:10:00,2020-07-13,2020-07-13,"07","13","2020",25.7,40.9,24,938.40,"MANG","pre_hb",15.71005981,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322,0.30647322
"1060", 575, 580,2020-07-13 16:15:00,2020-07-13,2020-07-13,"07","13","2020",25.4,40.6,24,938.31,"MANG","pre_hb",16.00586022,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041,0.29580041
"1061", 580, 585,2020-07-13 16:20:00,2020-07-13,2020-07-13,"07","13","2020",25.4,40.4,25,938.28,"MANG","pre_hb",16.29475271,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249
"1062", 585, 590,2020-07-13 16:25:00,2020-07-13,2020-07-13,"07","13","2020",25.8,40.8,25,938.18,"MANG","pre_hb",16.59762621,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350
"1063", 590, 595,2020-07-13 16:30:00,2020-07-13,2020-07-13,"07","13","2020",25.4,40.4,25,938.16,"MANG","pre_hb",16.88651871,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249
"1064", 595, 600,2020-07-13 16:35:00,2020-07-13,2020-07-13,"07","13","2020",25.4,40.2,26,938.08,"MANG","pre_hb",17.16866461,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590
"1065", 600, 605,2020-07-13 16:40:00,2020-07-13,2020-07-13,"07","13","2020",25.6,40.0,28,938.04,"MANG","pre_hb",17.44422148,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687
"1066", 605, 610,2020-07-13 16:45:00,2020-07-13,2020-07-13,"07","13","2020",25.1,39.7,27,938.04,"MANG","pre_hb",17.71018219,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071
"1067", 610, 615,2020-07-13 16:50:00,2020-07-13,2020-07-13,"07","13","2020",25.1,39.7,27,937.97,"MANG","pre_hb",17.97614289,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071
"1068", 615, 620,2020-07-13 16:55:00,2020-07-13,2020-07-13,"07","13","2020",25.2,39.8,27,937.97,"MANG","pre_hb",18.24526460,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171
"1069", 620, 625,2020-07-13 17:00:00,2020-07-13,2020-07-13,"07","13","2020",25.6,39.8,29,937.89,"MANG","pre_hb",18.51438631,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171,0.26912171
"1070", 625, 630,2020-07-13 17:05:00,2020-07-13,2020-07-13,"07","13","2020",25.3,39.5,29,937.87,"MANG","pre_hb",18.77413596,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965,0.25974965
"1071", 630, 635,2020-07-13 17:10:00,2020-07-13,2020-07-13,"07","13","2020",25.2,39.2,30,937.84,"MANG","pre_hb",19.02483993,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397
"1072", 635, 640,2020-07-13 17:15:00,2020-07-13,2020-07-13,"07","13","2020",25.0,39.2,29,937.84,"MANG","pre_hb",19.27554390,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397
"1073", 640, 645,2020-07-13 17:20:00,2020-07-13,2020-07-13,"07","13","2020",24.6,38.8,29,937.78,"MANG","pre_hb",19.51467507,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1074", 645, 650,2020-07-13 17:25:00,2020-07-13,2020-07-13,"07","13","2020",24.8,39.2,28,937.75,"MANG","pre_hb",19.76537903,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397
"1075", 650, 655,2020-07-13 17:30:00,2020-07-13,2020-07-13,"07","13","2020",24.7,38.9,29,937.71,"MANG","pre_hb",20.00735233,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330
"1076", 655, 660,2020-07-13 17:35:00,2020-07-13,2020-07-13,"07","13","2020",25.0,39.2,29,937.69,"MANG","pre_hb",20.25805630,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397
"1077", 660, 665,2020-07-13 17:40:00,2020-07-13,2020-07-13,"07","13","2020",24.6,38.8,29,937.61,"MANG","pre_hb",20.49718747,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1078", 665, 670,2020-07-13 17:45:00,2020-07-13,2020-07-13,"07","13","2020",24.8,38.8,30,937.53,"MANG","pre_hb",20.73631864,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1079", 670, 675,2020-07-13 17:50:00,2020-07-13,2020-07-13,"07","13","2020",24.7,38.7,30,937.53,"MANG","pre_hb",20.97264106,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242
"1080", 675, 680,2020-07-13 17:55:00,2020-07-13,2020-07-13,"07","13","2020",24.7,38.5,31,937.46,"MANG","pre_hb",21.20344458,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352
"1081", 680, 685,2020-07-13 18:00:00,2020-07-13,2020-07-13,"07","13","2020",24.8,38.6,31,937.40,"MANG","pre_hb",21.43699125,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667
"1082", 685, 690,2020-07-13 18:05:00,2020-07-13,2020-07-13,"07","13","2020",24.5,38.5,30,937.33,"MANG","pre_hb",21.66779477,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352
"1083", 690, 695,2020-07-13 18:10:00,2020-07-13,2020-07-13,"07","13","2020",24.2,38.6,28,937.28,"MANG","pre_hb",21.90134144,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667,0.23354667
"1084", 695, 700,2020-07-13 18:15:00,2020-07-13,2020-07-13,"07","13","2020",24.2,38.8,27,937.18,"MANG","pre_hb",22.14047261,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1085", 700, 705,2020-07-13 18:20:00,2020-07-13,2020-07-13,"07","13","2020",24.5,38.7,29,937.09,"MANG","pre_hb",22.37679503,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242,0.23632242
"1086", 705, 710,2020-07-13 18:25:00,2020-07-13,2020-07-13,"07","13","2020",24.4,38.8,28,936.97,"MANG","pre_hb",22.61592620,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1087", 710, 715,2020-07-13 18:30:00,2020-07-13,2020-07-13,"07","13","2020",24.4,38.8,28,936.93,"MANG","pre_hb",22.85505737,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1088", 715, 720,2020-07-13 18:35:00,2020-07-13,2020-07-13,"07","13","2020",24.1,38.9,26,936.92,"MANG","pre_hb",23.09703067,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330
"1089", 720, 725,2020-07-13 18:40:00,2020-07-13,2020-07-13,"07","13","2020",24.0,39.0,25,936.85,"MANG","pre_hb",23.34187988,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920
"1090", 725, 730,2020-07-13 18:45:00,2020-07-13,2020-07-13,"07","13","2020",24.0,39.0,25,936.80,"MANG","pre_hb",23.58672908,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920,0.24484920
"1091", 730, 735,2020-07-13 18:50:00,2020-07-13,2020-07-13,"07","13","2020",23.9,38.9,25,936.73,"MANG","pre_hb",23.82870238,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330,0.24197330
"1092", 735, 740,2020-07-13 18:55:00,2020-07-13,2020-07-13,"07","13","2020",23.8,38.8,25,936.65,"MANG","pre_hb",24.06783355,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"1093", 740, 745,2020-07-13 19:00:00,2020-07-13,2020-07-13,"07","13","2020",23.7,38.5,26,936.60,"MANG","pre_hb",24.29863707,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352
"1094", 745, 750,2020-07-13 19:05:00,2020-07-13,2020-07-13,"07","13","2020",23.7,38.5,26,936.58,"MANG","pre_hb",24.52944058,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352
"1095", 750, 755,2020-07-13 19:10:00,2020-07-13,2020-07-13,"07","13","2020",23.7,38.3,27,936.59,"MANG","pre_hb",24.75485408,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350
"1096", 755, 760,2020-07-13 19:15:00,2020-07-13,2020-07-13,"07","13","2020",23.6,38.2,27,936.62,"MANG","pre_hb",24.97761996,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587
"1097", 760, 765,2020-07-13 19:20:00,2020-07-13,2020-07-13,"07","13","2020",23.8,38.0,29,936.63,"MANG","pre_hb",25.19518351,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356,0.21756356
"1098", 765, 770,2020-07-13 19:25:00,2020-07-13,2020-07-13,"07","13","2020",23.4,37.8,28,936.64,"MANG","pre_hb",25.40766625,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273,0.21248273
"1099", 770, 775,2020-07-13 19:30:00,2020-07-13,2020-07-13,"07","13","2020",23.3,37.7,28,936.71,"MANG","pre_hb",25.61765324,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699
"1100", 775, 780,2020-07-13 19:35:00,2020-07-13,2020-07-13,"07","13","2020",23.4,37.6,29,936.70,"MANG","pre_hb",25.82517380,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056,0.20752056
"1101", 780, 785,2020-07-13 19:40:00,2020-07-13,2020-07-13,"07","13","2020",23.0,37.4,28,936.67,"MANG","pre_hb",26.02784807,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427,0.20267427
"1102", 785, 790,2020-07-13 19:45:00,2020-07-13,2020-07-13,"07","13","2020",22.8,37.2,28,936.61,"MANG","pre_hb",26.22578924,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116,0.19794116
"1103", 790, 795,2020-07-13 19:50:00,2020-07-13,2020-07-13,"07","13","2020",22.8,37.0,29,936.59,"MANG","pre_hb",26.41910782,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859,0.19331859
"1104", 795, 800,2020-07-13 19:55:00,2020-07-13,2020-07-13,"07","13","2020",22.5,36.7,29,936.57,"MANG","pre_hb",26.60569416,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634
"1105", 800, 805,2020-07-13 20:00:00,2020-07-13,2020-07-13,"07","13","2020",22.3,36.5,29,936.65,"MANG","pre_hb",26.78792310,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893
"1106", 805, 810,2020-07-13 20:05:00,2020-07-13,2020-07-13,"07","13","2020",22.3,36.3,30,936.72,"MANG","pre_hb",26.96589639,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329
"1107", 810, 815,2020-07-13 20:10:00,2020-07-13,2020-07-13,"07","13","2020",22.3,36.1,31,936.80,"MANG","pre_hb",27.13971341,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703
"1108", 815, 820,2020-07-13 20:15:00,2020-07-13,2020-07-13,"07","13","2020",22.2,35.8,32,936.83,"MANG","pre_hb",27.30747733,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392
"1109", 820, 825,2020-07-13 20:20:00,2020-07-13,2020-07-13,"07","13","2020",22.3,35.7,33,936.85,"MANG","pre_hb",27.47327075,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342,0.16579342
"1110", 825, 830,2020-07-13 20:25:00,2020-07-13,2020-07-13,"07","13","2020",22.1,35.5,33,936.96,"MANG","pre_hb",27.63519235,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160,0.16192160
"1111", 830, 835,2020-07-13 20:30:00,2020-07-13,2020-07-13,"07","13","2020",22.1,35.3,34,937.03,"MANG","pre_hb",27.79333255,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020,0.15814020
"1112", 835, 840,2020-07-13 20:35:00,2020-07-13,2020-07-13,"07","13","2020",22.0,35.2,34,937.03,"MANG","pre_hb",27.94961530,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274
"1113", 840, 845,2020-07-13 20:40:00,2020-07-13,2020-07-13,"07","13","2020",21.8,35.0,34,937.07,"MANG","pre_hb",28.10224833,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303,0.15263303
"1114", 845, 850,2020-07-13 20:45:00,2020-07-13,2020-07-13,"07","13","2020",21.6,34.4,36,937.08,"MANG","pre_hb",28.24443569,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736,0.14218736
"1115", 850, 855,2020-07-13 20:50:00,2020-07-13,2020-07-13,"07","13","2020",21.9,34.3,38,937.12,"MANG","pre_hb",28.38495297,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728
"1116", 855, 860,2020-07-13 20:55:00,2020-07-13,2020-07-13,"07","13","2020",21.8,33.8,40,937.15,"MANG","pre_hb",28.51740953,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656
"1117", 860, 865,2020-07-13 21:00:00,2020-07-13,2020-07-13,"07","13","2020",22.0,33.6,42,937.16,"MANG","pre_hb",28.64677279,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326,0.12936326
"1118", 865, 870,2020-07-13 21:05:00,2020-07-13,2020-07-13,"07","13","2020",21.9,33.3,43,937.21,"MANG","pre_hb",28.77163102,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824
"1119", 870, 875,2020-07-13 21:10:00,2020-07-13,2020-07-13,"07","13","2020",22.1,33.1,45,937.23,"MANG","pre_hb",28.89357341,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239
"1120", 875, 880,2020-07-13 21:15:00,2020-07-13,2020-07-13,"07","13","2020",22.0,33.0,45,937.31,"MANG","pre_hb",29.01408350,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010
"1121", 880, 885,2020-07-13 21:20:00,2020-07-13,2020-07-13,"07","13","2020",22.0,32.8,46,937.36,"MANG","pre_hb",29.13177929,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579
"1122", 885, 890,2020-07-13 21:25:00,2020-07-13,2020-07-13,"07","13","2020",21.9,32.3,48,937.43,"MANG","pre_hb",29.24272350,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421
